NAME,Sample,Time,Flow,Temperature,Treatment,FlumeID,Run,Year,Succession,TAD,Primers,Type,ChlA,BA,pH,C25,O2,Temp,Turbidity,pCO2,Fluoride,Chloride,Nitrite,Bromide,Nitrate,Sulfate,Lithium,Sodium,Ammonium,Magnesium,Potassium,Calcium,Strontium,PO4,NH4,NO3,NO2,DOC,Velocity
X91A_91A_NSE716.NSE505,Sw122022,12,Stochastic,warm,Sw,7,38,2022,47,NA,16S,Biofilm ,3.331768278,31355627.71,8.379,375,9.34,10.8,53.9,655,12,335.5,7,2,325.5,81561.5,12.5,1501.5,15.5,8781.5,273,63219,732,NA,NA,NA,NA,119,0.155317517
X91B_91B_NSE716.NSE505,Sw122022,12,Stochastic,warm,Sw,8,40,2022,47,NA,16S,Biofilm ,2.673873,31395093.8,8.379,375,9.34,10.8,53.9,655,12,335.5,7,2,325.5,81561.5,12.5,1501.5,15.5,8781.5,273,63219,732,NA,NA,NA,NA,119,0.155317517
X91C_91C_NSE716.NSE516,Sw122022,12,Stochastic,warm,Sw,9,42,2022,47,NA,16S,Biofilm ,1.056774944,27232178.93,8.379,375,9.34,10.8,53.9,655,12,335.5,7,2,325.5,81561.5,12.5,1501.5,15.5,8781.5,273,63219,732,NA,NA,NA,NA,119,0.155317517
X99A_99A_NSE718.NSE505,Sw132022,13,Stochastic,warm,Sw,7,38,2022,54,NA,16S,Biofilm ,0.992181333,57777417.03,8.357,378,9.49,10.8,101.3,558,12,379,3.5,2,320,84024.5,16,1388.5,8,8839.5,298,64924,752.5,NA,NA,NA,NA,142,0.169633261
X99B_99B_NSE718.NSE505,Sw132022,13,Stochastic,warm,Sw,8,40,2022,54,NA,16S,Biofilm ,0.958385222,66458946.61,8.357,378,9.49,10.8,101.3,558,12,379,3.5,2,320,84024.5,16,1388.5,8,8839.5,298,64924,752.5,NA,NA,NA,NA,142,0.169633261
X99C_99C_NSE718.NSE516,Sw132022,13,Stochastic,warm,Sw,9,42,2022,54,NA,16S,Biofilm ,3.183989667,56293939.39,8.357,378,9.49,10.8,101.3,558,12,379,3.5,2,320,84024.5,16,1388.5,8,8839.5,298,64924,752.5,NA,NA,NA,NA,142,0.169633261
X107A_107A_NSE719.NSE505,Sw142022,14,Stochastic,warm,Sw,7,38,2022,61,NA,16S,Biofilm ,0.370657444,54995382.4,8.278,373,9.37,11.4,84.4,616,13,411,4.5,3.5,341.5,83634.5,11,1400.5,8,8732,392.5,63687,729,NA,NA,NA,NA,213,0.318679329
X107B_107B_NSE719.NSE505,Sw142022,14,Stochastic,warm,Sw,8,40,2022,61,NA,16S,Biofilm ,0.830746553,59595526.7,8.278,373,9.37,11.4,84.4,616,13,411,4.5,3.5,341.5,83634.5,11,1400.5,8,8732,392.5,63687,729,NA,NA,NA,NA,213,0.318679329
X107C_107C_NSE719.NSE516,Sw142022,14,Stochastic,warm,Sw,9,42,2022,61,NA,16S,Biofilm ,0.912912167,54123160.17,8.278,373,9.37,11.4,84.4,616,13,411,4.5,3.5,341.5,83634.5,11,1400.5,8,8732,392.5,63687,729,NA,NA,NA,NA,213,0.318679329
X115A_115A_NSE720.NSE505,Sw152022,15,Stochastic,warm,Sw,7,38,2022,67,NA,16S,Biofilm ,1.533589389,51629292.93,8.393,399,8.95,13.6,31.1,445,12,459.5,12.5,3.5,308.5,89604,13.5,1688,22.5,9432,1129,65424,774,9.62,15.12,304.96,2.33,NA,0.167305412
X115B_115B_NSE720.NSE505,Sw152022,15,Stochastic,warm,Sw,8,40,2022,67,NA,16S,Biofilm ,1.093322722,50185786.44,8.393,399,8.95,13.6,31.1,445,12,459.5,12.5,3.5,308.5,89604,13.5,1688,22.5,9432,1129,65424,774,9.62,15.12,304.96,2.33,NA,0.167305412
X115C_115C_NSE720.NSE516,Sw152022,15,Stochastic,warm,Sw,9,42,2022,67,NA,16S,Biofilm ,0.5297955,53292279.94,8.393,399,8.95,13.6,31.1,445,12,459.5,12.5,3.5,308.5,89604,13.5,1688,22.5,9432,1129,65424,774,9.62,15.12,304.96,2.33,NA,0.167305412
X123A_123A_NSE721.NSE505,Sw162022,16,Stochastic,warm,Sw,7,38,2022,75,NA,16S,Biofilm ,0.6066305,60885004.81,8.339,400,9.33,9.9,38.8,366,13,465.5,4.5,4,339.5,93003.5,10.5,1556.5,29.5,9504.5,383,67349,831.5,NA,NA,NA,NA,NA,0.111361515
X123B_123B_NSE721.NSE505,Sw162022,16,Stochastic,warm,Sw,8,40,2022,75,NA,16S,Biofilm ,0.842815222,57091037.36,8.339,400,9.33,9.9,38.8,366,13,465.5,4.5,4,339.5,93003.5,10.5,1556.5,29.5,9504.5,383,67349,831.5,NA,NA,NA,NA,NA,0.111361515
X123C_123C_NSE721.NSE516,Sw162022,16,Stochastic,warm,Sw,9,42,2022,75,NA,16S,Biofilm ,1.569890222,67118274.01,8.339,400,9.33,9.9,38.8,366,13,465.5,4.5,4,339.5,93003.5,10.5,1556.5,29.5,9504.5,383,67349,831.5,NA,NA,NA,NA,NA,0.111361515
X131A_131A_NSE722.NSE505,Sw172022,17,Stochastic,warm,Sw,7,38,2022,82,NA,16S,Biofilm ,0.603561333,42188311.69,8.368,400,9.38,10.7,90.8,516,13.5,476,9.5,3.5,336,90289.5,10.5,1579.5,10.5,9387.5,336.5,67299.5,782.5,NA,NA,NA,NA,205,0.404798798
X131B_131B_NSE722.NSE505,Sw172022,17,Stochastic,warm,Sw,8,40,2022,82,NA,16S,Biofilm ,1.008656056,36418181.82,8.368,400,9.38,10.7,90.8,516,13.5,476,9.5,3.5,336,90289.5,10.5,1579.5,10.5,9387.5,336.5,67299.5,782.5,NA,NA,NA,NA,205,0.404798798
X131C_131C_NSE722.NSE516,Sw172022,17,Stochastic,warm,Sw,9,42,2022,82,NA,16S,Biofilm ,0.889664111,15665945.17,8.368,400,9.38,10.7,90.8,516,13.5,476,9.5,3.5,336,90289.5,10.5,1579.5,10.5,9387.5,336.5,67299.5,782.5,NA,NA,NA,NA,205,0.404798798
X139A_139A_NSE723.NSE505,Sw182022,18,Stochastic,warm,Sw,7,38,2022,87,NA,16S,Biofilm ,0.3907305,13259812.41,8.409,406,9.06,10.8,44.4,442,14,536,6,3.5,311.5,92376,11,1587.5,7,9333.5,338,66582,839,NA,NA,NA,NA,186,0.177633327
X139B_139B_NSE723.NSE505,Sw182022,18,Stochastic,warm,Sw,8,40,2022,87,NA,16S,Biofilm ,0.781784667,21567965.37,8.409,406,9.06,10.8,44.4,442,14,536,6,3.5,311.5,92376,11,1587.5,7,9333.5,338,66582,839,NA,NA,NA,NA,186,0.177633327
X139C_139C_NSE723.NSE516,Sw182022,18,Stochastic,warm,Sw,9,42,2022,87,NA,16S,Biofilm ,1.314867167,21900000,8.409,406,9.06,10.8,44.4,442,14,536,6,3.5,311.5,92376,11,1587.5,7,9333.5,338,66582,839,NA,NA,NA,NA,186,0.177633327
X147A_147A_NSE724.NSE505,Sw192022,19,Stochastic,warm,Sw,7,38,2022,89,NA,16S,Biofilm ,0.452360778,24989249.64,8.288,402,9.4,10.6,78.9,520,13,564,8,4,316.5,91290,12.5,1651.5,15,9337.5,336,66692,778.5,NA,NA,NA,NA,174.7,0.15904939
X147B_147B_NSE724.NSE505,Sw192022,19,Stochastic,warm,Sw,8,40,2022,89,NA,16S,Biofilm ,0.481323833,32468686.87,8.288,402,9.4,10.6,78.9,520,13,564,8,4,316.5,91290,12.5,1651.5,15,9337.5,336,66692,778.5,NA,NA,NA,NA,174.7,0.15904939
X147C_147C_NSE724.NSE516,Sw192022,19,Stochastic,warm,Sw,9,42,2022,89,NA,16S,Biofilm ,1.829605222,18760389.61,8.288,402,9.4,10.6,78.9,520,13,564,8,4,316.5,91290,12.5,1651.5,15,9337.5,336,66692,778.5,NA,NA,NA,NA,174.7,0.15904939
X155A_155A_NSE726.NSE505,Sw202022,20,Stochastic,warm,Sw,7,38,2022,91,NA,16S,Biofilm ,0.802880778,27083549.78,8.429,416,9.99,8,52.1,484,13,562.5,6.5,2.5,347.5,95321,13.5,1671.5,10.5,9626.5,357,68400,797,NA,NA,NA,NA,204.7,0.163895021
X155B_155B_NSE726.NSE505,Sw202022,20,Stochastic,warm,Sw,8,40,2022,91,NA,16S,Biofilm ,0.955280778,48533225.11,8.429,416,9.99,8,52.1,484,13,562.5,6.5,2.5,347.5,95321,13.5,1671.5,10.5,9626.5,357,68400,797,NA,NA,NA,NA,204.7,0.163895021
X155C_155C_NSE726.NSE516,Sw202022,20,Stochastic,warm,Sw,9,42,2022,91,NA,16S,Biofilm ,0.814663556,36954184.7,8.429,416,9.99,8,52.1,484,13,562.5,6.5,2.5,347.5,95321,13.5,1671.5,10.5,9626.5,357,68400,797,NA,NA,NA,NA,204.7,0.163895021
X163A_163A_NSE727.NSE505,Sw212022,21,Stochastic,warm,Sw,7,38,2022,96,NA,16S,Biofilm ,1.075507444,17419191.92,8.146,397,9.44,11.5,156.6,503,13,546,4,4.5,341,91473,11,1622,15,9367,384.5,65606.5,766.5,8.15,15.4,371.8,1.73,203.7,0.481665521
X163B_163B_NSE727.NSE505,Sw212022,21,Stochastic,warm,Sw,8,40,2022,96,NA,16S,Biofilm ,0.667625778,15124963.92,8.146,397,9.44,11.5,156.6,503,13,546,4,4.5,341,91473,11,1622,15,9367,384.5,65606.5,766.5,8.15,15.4,371.8,1.73,203.7,0.481665521
X163C_163C_NSE727.NSE516,Sw212022,21,Stochastic,warm,Sw,9,42,2022,96,NA,16S,Biofilm ,1.384717167,13937157.29,8.146,397,9.44,11.5,156.6,503,13,546,4,4.5,341,91473,11,1622,15,9367,384.5,65606.5,766.5,8.15,15.4,371.8,1.73,203.7,0.481665521
A11_A11_N718.N505,Sw22021,2,Stochastic,warm,Sw,7,27,2021,8,NA,16S,Biofilm ,0.05306925,4213891.19,8.372,359,9.89,9.2,9.6,NA,0.011,0.2305,0.0005,0.002,0.2865,78.4475,NA,1.107,NA,8.341,0.2435,61.0565,0.725,NA,NA,NA,NA,150.33,
B11_B11_N723.N505,Sw22021,2,Stochastic,warm,Sw,8,27,2021,8,NA,16S,Biofilm ,0.0529105,11443615.38,8.372,368,10.17,6,11.6,NA,0.011,0.2545,0.0015,0.002,0.299,81.817,NA,1.142,0.0055,8.468,0.252,62.335,0.728,NA,NA,NA,NA,134.33,
C19_C19_N726.N505,Sw22021,2,Stochastic,warm,Sw,9,28,2021,8,NA,16S,Biofilm ,0.053492583,6451897.59,8.372,382,NA,9.6,49.2,NA,0.012,0.329,0.001,0.002,0.3315,85.922,NA,1.3095,0.021,8.6545,0.2995,64.7615,0.769,NA,NA,NA,NA,143.67,
X11A_11A_NSE718.NSE505,Sw22022,2,Stochastic,warm,Sw,7,37,2022,10,NA,16S,Biofilm ,0.17293,4903391.053,8.308,285,9.71,10.7,25.2,428,9.5,177,6,1.5,324.5,51944.5,8.5,917,11,6216.5,180.5,47290.5,499.5,NA,NA,NA,NA,103,0.132369472
X11B_11B_NSE718.NSE505,Sw22022,2,Stochastic,warm,Sw,8,39,2022,10,NA,16S,Biofilm ,0.11045,4877344.877,8.308,285,9.71,10.7,25.2,428,9.5,177,6,1.5,324.5,51944.5,8.5,917,11,6216.5,180.5,47290.5,499.5,NA,NA,NA,NA,103,0.132369472
X11C_11C_NSE718.NSE516,Sw22022,2,Stochastic,warm,Sw,9,41,2022,10,NA,16S,Biofilm ,0.08995,4499927.85,8.308,285,9.71,10.7,25.2,428,9.5,177,6,1.5,324.5,51944.5,8.5,917,11,6216.5,180.5,47290.5,499.5,NA,NA,NA,NA,103,0.132369472
X171A_171A_NSE728.NSE505,Sw222022,22,Stochastic,warm,Sw,7,38,2022,103,NA,16S,Biofilm ,0.852587167,25331024.53,8.422,443,10.73,5,6.4,530,15,648.5,2.5,4,353.5,104209,11.5,1835.5,19.5,10368,344,73812.5,880,NA,NA,NA,NA,129.33,0.172680011
X171B_171B_NSE728.NSE505,Sw222022,22,Stochastic,warm,Sw,8,40,2022,103,NA,16S,Biofilm ,0.827398833,25645526.7,8.422,443,10.73,5,6.4,530,15,648.5,2.5,4,353.5,104209,11.5,1835.5,19.5,10368,344,73812.5,880,NA,NA,NA,NA,129.33,0.172680011
X171C_171C_NSE728.NSE516,Sw222022,22,Stochastic,warm,Sw,9,42,2022,103,NA,16S,Biofilm ,0.721530222,15553318.9,8.422,443,10.73,5,6.4,530,15,648.5,2.5,4,353.5,104209,11.5,1835.5,19.5,10368,344,73812.5,880,NA,NA,NA,NA,129.33,0.172680011
A19_A19_N719.N505,Sw32021,3,Stochastic,warm,Sw,7,27,2021,11,NA,16S,Biofilm ,0.110378,2356991.53,8.405,359,9.89,9.2,9.6,NA,0.011,0.2305,0.0005,0.002,0.2865,78.4475,NA,1.107,NA,8.341,0.2435,61.0565,0.725,NA,NA,NA,NA,150.33,
B19_B19_N724.N505,Sw32021,3,Stochastic,warm,Sw,8,27,2021,11,NA,16S,Biofilm ,0.151282583,11135636.81,8.405,372,8.99,12.4,14.8,NA,0.011,0.27,0.002,0.002,0.266,83.7955,NA,1.191,0.0125,8.72,0.2935,63.753,0.8065,NA,NA,NA,NA,186.33,
C27_C27_N727.N505,Sw32021,3,Stochastic,warm,Sw,9,28,2021,11,NA,16S,Biofilm ,0.09529675,15521075.84,8.405,379,NA,7.7,33.6,NA,0.012,0.3305,0.003,0.0025,0.326,86.4145,NA,1.2845,0.009,8.7505,0.28,65.484,0.808,NA,NA,NA,NA,178.67,
X19A_19A_NSE719.NSE505,Sw32022,3,Stochastic,warm,Sw,7,37,2022,14,NA,16S,Biofilm ,0.226653556,8421356.421,8.263,314,10.13,9,27.2,452,11,205,2.5,2.5,341,61587.5,8,1006,7.5,7021.5,193.5,52345,627,16.28,13.25,460.5,3.25,114.3,0.283912215
X19B_19B_NSE719.NSE505,Sw32022,3,Stochastic,warm,Sw,8,39,2022,14,NA,16S,Biofilm ,0.143927167,6603246.753,8.263,314,10.13,9,27.2,452,11,205,2.5,2.5,341,61587.5,8,1006,7.5,7021.5,193.5,52345,627,16.28,13.25,460.5,3.25,114.3,0.283912215
X19C_19C_NSE719.NSE516,Sw32022,3,Stochastic,warm,Sw,9,41,2022,14,NA,16S,Biofilm ,0.255158,9802236.652,8.263,314,10.13,9,27.2,452,11,205,2.5,2.5,341,61587.5,8,1006,7.5,7021.5,193.5,52345,627,16.28,13.25,460.5,3.25,114.3,0.283912215
A27_A27_N720.N505,Sw42021,4,Stochastic,warm,Sw,7,27,2021,16,NA,16S,Biofilm ,0.311620083,5406764.56,8.388,360,9.83,6.9,9.2,NA,0.011,0.275,0.001,0.002,0.288,78.6775,NA,1.1085,0.0335,8.338,0.244,61.1495,0.7365,NA,NA,NA,NA,212.33,
B27_B27_N726.N505,Sw42021,4,Stochastic,warm,Sw,8,27,2021,16,NA,16S,Biofilm ,0.254734667,10457811.56,8.388,372,8.99,12.4,14.8,NA,0.011,0.27,0.002,0.002,0.266,83.7955,NA,1.191,0.0125,8.72,0.2935,63.753,0.8065,NA,NA,NA,NA,186.33,
C35_C35_N728.N505,Sw42021,4,Stochastic,warm,Sw,9,28,2021,16,NA,16S,Biofilm ,0.222138,4594010.89,8.388,363,9.42,8.8,165.2,NA,0.013,0.408,0.004,0.0015,0.3645,88.4185,NA,1.1755,0.008,8.2075,0.358,62.858,0.7605,NA,NA,NA,NA,884,
X27A_27A_NSE720.NSE505,Sw42022,4,Stochastic,warm,Sw,7,37,2022,19,NA,16S,Biofilm ,0.335803,5331096.681,8.203,314,10.28,9.3,36.3,451,11,212.5,2,2,419.5,61483,8,1012,10,6945.5,228.5,52359,535,NA,NA,NA,NA,137.3,0.094194461
X27B_27B_NSE720.NSE505,Sw42022,4,Stochastic,warm,Sw,8,39,2022,19,NA,16S,Biofilm ,1.192347444,10893578.64,8.203,314,10.28,9.3,36.3,451,11,212.5,2,2,419.5,61483,8,1012,10,6945.5,228.5,52359,535,NA,NA,NA,NA,137.3,0.094194461
X27C_27C_NSE720.NSE516,Sw42022,4,Stochastic,warm,Sw,9,41,2022,19,NA,16S,Biofilm ,0.427207722,11578571.43,8.203,314,10.28,9.3,36.3,451,11,212.5,2,2,419.5,61483,8,1012,10,6945.5,228.5,52359,535,NA,NA,NA,NA,137.3,0.094194461
B35_B35_N720.N505,Sw52021,5,Stochastic,warm,Sw,8,28,2021,21,NA,16S,Biofilm ,0.669918833,16621862.46,8.395,373,9.04,10.6,15.4,NA,0.0115,0.271,0.003,0.0025,0.267,84.527,NA,1.1875,0.008,8.6985,0.2695,63.634,0.747,NA,NA,NA,NA,170.67,
C43_C43_N729.N505,Sw52021,5,Stochastic,warm,Sw,9,28,2021,21,NA,16S,Biofilm ,0.500056333,14983042.76,8.395,352,9.56,8.8,292.8,NA,0.0135,0.4025,0.0025,0.0025,0.365,93.478,NA,1.197,0.0165,8.3885,0.36,65.2145,0.838,NA,NA,NA,NA,462,
R1003.16S_R1003.16S_N719.N505,Sw52021,5,Stochastic,warm,Sw,7,26,2021,21,NA,16S,Biofilm ,0.3253255,30689935.06,8.395,397,10.14,8.3,19.2,NA,0.0145,0.392,0.0015,0.002,0.327,92.6635,NA,1.365,0.0165,9.235,0.318,67.54,0.79,NA,NA,NA,NA,150.67,
X35A_35A_NSE721.NSE505,Sw52022,5,Stochastic,warm,Sw,7,37,2022,24,NA,16S,Biofilm ,1.334728556,9293867.244,8.326,338,9.94,10.9,35.7,537,11,242,0,2.5,364,69801,10,1096,11,7617.5,230,56536.5,618.5,NA,NA,NA,NA,191.3,0.157380989
X35B_35B_NSE721.NSE505,Sw52022,5,Stochastic,warm,Sw,8,39,2022,24,NA,16S,Biofilm ,1.633249111,13592279.94,8.326,338,9.94,10.9,35.7,537,11,242,0,2.5,364,69801,10,1096,11,7617.5,230,56536.5,618.5,NA,NA,NA,NA,191.3,0.157380989
X35C_35C_NSE721.NSE516,Sw52022,5,Stochastic,warm,Sw,9,41,2022,24,NA,16S,Biofilm ,0.744707722,13496031.75,8.326,338,9.94,10.9,35.7,537,11,242,0,2.5,364,69801,10,1096,11,7617.5,230,56536.5,618.5,NA,NA,NA,NA,191.3,0.157380989
B43_B43_N721.N505,Sw62021,6,Stochastic,warm,Sw,8,28,2021,25,NA,16S,Biofilm ,0.6593355,12241905.16,8.447,387,10.08,7.8,11.6,NA,0.012,0.2915,0.0035,0.0015,0.3025,86.9325,NA,1.233,NA,8.829,0.263,65.435,0.76,NA,NA,NA,NA,119.33,
C46_C46_N728.N508,Sw62021,6,Stochastic,warm,Sw,9,29,2021,25,NA,16S,Biofilm ,0.90841425,22399102.13,8.447,352,9.56,8.8,292.8,NA,0.0135,0.4025,0.0025,0.0025,0.365,93.478,NA,1.197,0.0165,8.3885,0.36,65.2145,0.838,NA,NA,NA,NA,462,
R1011.16S_R1011.16S_N720.N505,Sw62021,6,Stochastic,warm,Sw,7,26,2021,25,NA,16S,Biofilm ,0.804062583,13593697.25,8.447,397,10.14,8.3,19.2,NA,0.0145,0.392,0.0015,0.002,0.327,92.6635,NA,1.365,0.0165,9.235,0.318,67.54,0.79,NA,NA,NA,NA,150.67,
X43A_43A_NSE722.NSE505,Sw62022,6,Stochastic,warm,Sw,7,37,2022,26,NA,16S,Biofilm ,0.561228,14347643.1,8.328,348,10.52,8.9,14.5,416,11.5,249,3,1.5,352,73308,11,1114,11.5,7843.5,231,58267.5,649,NA,NA,NA,NA,108,0.117659058
X43B_43B_NSE722.NSE505,Sw62022,6,Stochastic,warm,Sw,8,39,2022,26,NA,16S,Biofilm ,0.497093,19562049.06,8.328,348,10.52,8.9,14.5,416,11.5,249,3,1.5,352,73308,11,1114,11.5,7843.5,231,58267.5,649,NA,NA,NA,NA,108,0.117659058
X43C_43C_NSE722.NSE516,Sw62022,6,Stochastic,warm,Sw,9,41,2022,26,NA,16S,Biofilm ,1.164760222,21598051.95,8.328,348,10.52,8.9,14.5,416,11.5,249,3,1.5,352,73308,11,1114,11.5,7843.5,231,58267.5,649,NA,NA,NA,NA,108,0.117659058
B51_B51_N722.N505,Sw72021,7,Stochastic,warm,Sw,8,28,2021,30,NA,16S,Biofilm ,0.87634675,9815070.99,8.422,387,10.44,5.6,13,NA,0.012,0.2965,0.003,0.0005,0.3085,88.4805,NA,1.2605,0.005,8.9275,0.273,66.2205,0.7915,NA,NA,NA,NA,123.33,
C54_C54_N729.N508,Sw72021,7,Stochastic,warm,Sw,9,29,2021,30,NA,16S,Biofilm ,1.858744667,45310356.23,8.422,385,10.66,4.4,NA,NA,0.015,0.365,0.002,0.003,0.3345,86.814,NA,1.3275,0.012,8.9145,0.3265,66.3835,0.8095,NA,NA,NA,NA,171.33,
X51A_51A_NSE723.NSE505,Sw72022,7,Stochastic,warm,Sw,7,37,2022,28,NA,16S,Biofilm ,0.576997167,9633674.042,8.336,357,10.36,9.6,21.2,432,11,263,0,2,335,75400.5,14,1164,12,8141.5,252.5,60386.5,696.5,NA,NA,NA,NA,122.3,0.449324656
X51B_51B_NSE723.NSE505,Sw72022,7,Stochastic,warm,Sw,8,39,2022,28,NA,16S,Biofilm ,0.567507444,18377571.35,8.336,357,10.36,9.6,21.2,432,11,263,0,2,335,75400.5,14,1164,12,8141.5,252.5,60386.5,696.5,NA,NA,NA,NA,122.3,0.449324656
X51C_51C_NSE723.NSE516,Sw72022,7,Stochastic,warm,Sw,9,41,2022,28,NA,16S,Biofilm ,1.217394667,22243602.69,8.336,357,10.36,9.6,21.2,432,11,263,0,2,335,75400.5,14,1164,12,8141.5,252.5,60386.5,696.5,NA,NA,NA,NA,122.3,0.449324656
C3_C3_N723.N505,Sw82021,8,Stochastic,warm,Sw,8,28,2021,36,NA,16S,Biofilm ,0.228276333,22100934.96,8.501,379,NA,7.7,33.6,NA,0.012,0.3305,0.003,0.0025,0.326,86.4145,NA,1.2845,0.009,8.7505,0.28,65.484,0.808,NA,NA,NA,NA,178.67,
C62_C62_N711.N508,Sw82021,8,Stochastic,warm,Sw,9,29,2021,36,NA,16S,Biofilm ,0.361414667,20806882.24,8.501,385,10.6,4.5,NA,NA,0.015,0.367,0.001,0.002,0.342,86.839,NA,1.319,0.0125,8.737,0.3185,65.108,0.789,NA,NA,NA,NA,170.67,
R1027.16S_R1027.16S_N727.N505,Sw82021,8,Stochastic,warm,Sw,7,26,2021,36,NA,16S,Biofilm ,0.347656333,7462445.2,8.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
X59A_59A_NSE724.NSE505,Sw82022,8,Stochastic,warm,Sw,7,37,2022,33,NA,16S,Biofilm ,0.529689667,13605411.26,8.344,362,10.02,11.4,24.9,448,11,282.5,0,1.5,337,77466.5,10.5,1195,18,8227,240,61023,678.5,NA,NA,NA,NA,80,0.264186645
X59B_59B_NSE724.NSE505,Sw82022,8,Stochastic,warm,Sw,8,39,2022,33,NA,16S,Biofilm ,0.795331333,20296248.2,8.344,362,10.02,11.4,24.9,448,11,282.5,0,1.5,337,77466.5,10.5,1195,18,8227,240,61023,678.5,NA,NA,NA,NA,80,0.264186645
X59C_59C_NSE724.NSE516,Sw82022,8,Stochastic,warm,Sw,9,41,2022,33,NA,16S,Biofilm ,3.505969944,18487301.59,8.344,362,10.02,11.4,24.9,448,11,282.5,0,1.5,337,77466.5,10.5,1195,18,8227,240,61023,678.5,NA,NA,NA,NA,80,0.264186645
B70_B70_N716.N508,Sw92021,9,Stochastic,warm,Sw,8,29,2021,39,NA,16S,Biofilm ,0.577155917,26375385.13,8.467,387,10.01,8.8,13.2,NA,0.012,0.3245,0.0025,0.002,0.2835,89.2035,NA,1.299,NA,8.995,0.296,66.6725,0.758,NA,NA,NA,NA,118.33,
C70_C70_N712.N508,Sw92021,9,Stochastic,warm,Sw,9,29,2021,39,NA,16S,Biofilm ,0.308074667,24988669.42,8.467,399,10.37,6.4,8,NA,0.015,0.388,0.0015,0.002,0.338,91.538,NA,1.3685,0.0165,9.151,0.3125,67.6145,0.7855,NA,NA,NA,NA,159.33,
R1035.16S_R1035.16S_N728.N505,Sw92021,9,Stochastic,warm,Sw,7,26,2021,39,NA,16S,Biofilm ,0.592872167,10918910.86,8.467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
X67A_67A_NSE726.NSE505,Sw92022,9,Stochastic,warm,Sw,7,37,2022,38,NA,16S,Biofilm ,0.926635222,24716089.47,8.375,361,9.16,13.7,47.1,491,11,294,4,2,325,76707.5,9.5,1233.5,15,8357.5,287,61379,711,4.76,16.91,446.13,1.04,107.6,0.141933234
X67B_67B_NSE726.NSE505,Sw92022,9,Stochastic,warm,Sw,8,39,2022,38,NA,16S,Biofilm ,1.718797722,18464357.86,8.375,361,9.16,13.7,47.1,491,11,294,4,2,325,76707.5,9.5,1233.5,15,8357.5,287,61379,711,4.76,16.91,446.13,1.04,107.6,0.141933234
X67C_67C_NSE726.NSE516,Sw92022,9,Stochastic,warm,Sw,9,41,2022,38,NA,16S,Biofilm ,1.869292722,15726046.18,8.375,361,9.16,13.7,47.1,491,11,294,4,2,325,76707.5,9.5,1233.5,15,8357.5,287,61379,711,4.76,16.91,446.13,1.04,107.6,0.141933234
W21.1_W21.1_NSE716.NSE513,W21-1,1,NA,NA,River,,43,2021,4,NA,16S,Water,NA,NA,8.507,360,9.93,6.5,8.6,NA,0.011,0.2345,0.0025,0.0015,0.3005,78.6375,NA,1.1085,NA,8.3755,0.2465,61.4535,0.721,3.22,10.71,397.72,2.96,171.67,
W21.10_W21.10_NSE718.NSE515,W21-10,10,NA,NA,River,,43,2021,44,NA,16S,Water,NA,NA,8.504,397,10.13,6.2,23,NA,0.0145,0.38,0.002,0.0025,0.335,91.837,NA,1.3575,0.0125,9.179,0.307,67.1795,0.793,4.24,17.96,386.28,1.96,150,
W21.11_W21.11_NSE718.NSE516,W21-11,11,NA,NA,River,,43,2021,49,NA,16S,Water,NA,NA,8.423,254,10.26,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.51,33.97,458.42,3.16,667.33,
W21.2_W21.2_NSE716.NSE515,W21-2,2,NA,NA,River,,43,2021,8,NA,16S,Water,NA,NA,8.422,367,10.17,6,12.8,NA,0.011,0.25,0.003,0.0015,0.3025,81.1295,NA,1.1455,0.013,8.5265,0.248,62.863,0.739,1.82,14.07,398.22,2.34,143.67,
W21.3_W21.3_NSE716.NSE516,W21-3,3,NA,NA,River,,43,2021,11,NA,16S,Water,NA,NA,8.407,373,9.01,10.5,13.8,NA,0.0115,0.269,0.005,0.0015,0.2705,84.5115,NA,1.192,0.0115,8.747,0.27,64.1145,0.755,2.9,16.56,530.56,2.2,184.67,
W21.4_W21.4_NSE716.NSE517,W21-4,4,NA,NA,River,,43,2021,16,NA,16S,Water,NA,NA,8.401,380,10.42,5.1,11.8,NA,0.012,0.2935,0.0035,0.0025,0.3185,87.259,NA,1.254,0.0125,8.882,0.2715,65.8985,0.778,3.09,16.85,420.6,2.06,155.67,
W21.5_W21.5_NSE716.NSE518,W21-5,5,NA,NA,River,,43,2021,21,NA,16S,Water,NA,NA,8.393,387,9.98,6.9,11.8,NA,0.012,0.319,0.0095,0.0025,0.2845,88.724,NA,1.318,0.011,9.006,0.285,66.896,0.776,4.27,14.28,337.02,2.06,111.33,
W21.6_W21.6_NSE716.NSE520,W21-6,6,NA,NA,River,,43,2021,25,NA,16S,Water,NA,NA,8.424,377,NA,7.6,52.6,NA,0.012,0.328,0.0045,0.002,0.3295,85.4915,NA,1.2765,0.011,8.654,0.2845,64.79,0.7685,6.64,17.82,435.03,4.39,223.67,
