NAME,Sample,Flow,Temperature,Treatment,FlumeID,Time,Run,Year,Succession,TAD,Primers,Type,ChlA,BA,pH,C25,O2,Temp,Turbidity,pCO2,Fluoride,Chloride,Nitrite,Bromide,Nitrate,Sulfate,Lithium,Sodium,Ammonium,Magnesium,Potassium,Calcium,Strontium,PO4,NH4,NO3,NO2,DOC
X71B_71B_NSE727.NSE510,Sc92022,Stochastic,control,Sc,20,9,39,2022,38,NA,18S,Biofilm,1.461552167,14270274.17,8.405,362,9.14,11.3,37.2,467,11,299,1.5,1.5,328,78079.5,9.5,1223,10,8265,260,61112.5,670,NA,NA,NA,NA,96.1
X71C_71C_NSE726.NSE521,Sc92022,Stochastic,control,Sc,21,9,41,2022,38,NA,18S,Biofilm,1.874125778,21110750.36,8.405,362,9.14,11.3,37.2,467,11,299,1.5,1.5,328,78079.5,9.5,1223,10,8265,260,61112.5,670,NA,NA,NA,NA,96.1
X79A_79A_NSE727.NSE521,Sc102022,Stochastic,control,Sc,19,10,37,2022,40,NA,18S,Biofilm,3.647821889,19104256.85,8.378,358,9.12,10.9,75.7,448,11.5,308.5,19.5,2.5,311,78245,10.5,1314.5,8,8235,510,60825.5,682,NA,NA,NA,NA,154.7
X79B_79B_NSE728.NSE510,Sc102022,Stochastic,control,Sc,20,10,39,2022,40,NA,18S,Biofilm,2.408337167,13682178.93,8.378,358,9.12,10.9,75.7,448,11.5,308.5,19.5,2.5,311,78245,10.5,1314.5,8,8235,510,60825.5,682,NA,NA,NA,NA,154.7
X79C_79C_NSE727.NSE521,Sc102022,Stochastic,control,Sc,21,10,41,2022,40,NA,18S,Biofilm,1.649476889,15514446.05,8.378,358,9.12,10.9,75.7,448,11.5,308.5,19.5,2.5,311,78245,10.5,1314.5,8,8235,510,60825.5,682,NA,NA,NA,NA,154.7
X7A_7A_NSE716.NSE521,Sc12022,Stochastic,control,Sc,19,1,37,2022,5,NA,18S,Biofilm,0.024794111,1225036.075,8.323,288,9.71,8.4,13.46,562,10.5,188.5,6,2,332.5,53255,8,944,10.5,6392.5,221,49802.5,543.5,3.54,9.57,424.89,1.11,NA
X7B_7B_NSE716.NSE510,Sc12022,Stochastic,control,Sc,20,1,39,2022,5,NA,18S,Biofilm,0.081238556,1039682.54,8.323,288,9.71,8.4,13.46,562,10.5,188.5,6,2,332.5,53255,8,944,10.5,6392.5,221,49802.5,543.5,3.54,9.57,424.89,1.11,NA
X7C_7C_NSE716.NSE521,Sc12022,Stochastic,control,Sc,21,1,41,2022,5,NA,18S,Biofilm,0.0452905,859740.2597,8.323,288,9.71,8.4,13.46,562,10.5,188.5,6,2,332.5,53255,8,944,10.5,6392.5,221,49802.5,543.5,3.54,9.57,424.89,1.11,NA
X87A_87A_NSE728.NSE521,Sc112022,Stochastic,control,Sc,19,11,37,2022,42,NA,18S,Biofilm,3.810381889,23640764.79,8.355,367,9.69,8.5,47.5,432,11,314,3.5,2,328,78621.5,12,1262,17,8367.5,268.5,57032.5,659.5,NA,NA,NA,NA,128.7
X87B_87B_NSE729.NSE510,Sc112022,Stochastic,control,Sc,20,11,39,2022,42,NA,18S,Biofilm,2.265532722,18692568.54,8.355,367,9.69,8.5,47.5,432,11,314,3.5,2,328,78621.5,12,1262,17,8367.5,268.5,57032.5,659.5,NA,NA,NA,NA,128.7
X87C_87C_NSE728.NSE521,Sc112022,Stochastic,control,Sc,21,11,41,2022,42,NA,18S,Biofilm,3.545093,22649206.35,8.355,367,9.69,8.5,47.5,432,11,314,3.5,2,328,78621.5,12,1262,17,8367.5,268.5,57032.5,659.5,NA,NA,NA,NA,128.7
X95A_95A_NSE716.NSE521,Sc122022,Stochastic,control,Sc,19,12,38,2022,47,NA,18S,Biofilm,2.151303278,37929978.35,8.401,375,9.51,8.5,53.8,443,12,342,6,3,320.5,81717.5,10.5,1313,16,8721,298,63165.5,741,7.55,11.82,361.18,2.23,108.7
X95B_95B_NSE716.NSE521,Sc122022,Stochastic,control,Sc,20,12,40,2022,47,NA,18S,Biofilm,4.098107444,24868614.72,8.401,375,9.51,8.5,53.8,443,12,342,6,3,320.5,81717.5,10.5,1313,16,8721,298,63165.5,741,7.55,11.82,361.18,2.23,108.7
X95C_95C_NSE716.NSE521,Sc122022,Stochastic,control,Sc,21,12,42,2022,47,NA,18S,Biofilm,3.085494111,28920562.77,8.401,375,9.51,8.5,53.8,443,12,342,6,3,320.5,81717.5,10.5,1313,16,8721,298,63165.5,741,7.55,11.82,361.18,2.23,108.7
W22.1_W22.1_NSE707.NSE506,W22-1,NA,NA,NA,NA,1,36,2022,5,NA,18S,Water,NA,NA,8.386,287,9.92,7.3,19.55,377,10,192.5,0,2.5,332.5,53660,9,941,16,6382,224,49702,487,,,,,NA
W22.10_W22.10_NSE710.NSE507,W22-10,NA,NA,NA,NA,10,36,2022,40,NA,18S,Water,NA,NA,8.517,358,9.01,10.8,59.5,358,11,298,3.5,2,306.5,77178.5,9.5,1213,NA,8196,280.5,60113.5,690,,,,,137
W22.11_W22.11_NSE710.NSE508,W22-11,NA,NA,NA,NA,11,36,2022,42,NA,18S,Water,NA,NA,8.433,367,9.65,8.3,55.3,357,11,316,0,2,325.5,78545,10.5,1259,5.5,8425,265,62023,710.5,,,,,195
W22.12_W22.12_NSE710.NSE510,W22-12,NA,NA,NA,NA,12,36,2022,47,NA,18S,Water,NA,NA,8.469,375,9.51,8.4,54.1,400,11.5,336,3.5,2.5,322,81762,12,1307,12,8716.5,279,63086,723.5,5.18,10.21,357.43,1.34,97.3
W22.13_W22.13_NSE710.NSE511,W22-13,NA,NA,NA,NA,13,36,2022,54,NA,18S,Water,NA,NA,8.388,378,9.67,8.2,45.9,368,12,371,0.5,2.5,295,82175.5,10,1368,NA,8656.5,247,63063,713,6.95,12.88,503.6,0.55,136.7
W22.14_W22.14_NSE711.NSE502,W22-14,NA,NA,NA,NA,14,36,2022,61,NA,18S,Water,NA,NA,8.374,373,9.49,9.6,87,406,13,374,1.5,2.5,346.5,82619.5,9,1373,15,8622,340.5,63020,734.5,8.53,7.47,383.04,0.41,123.3
W22.15_W22.15_NSE711.NSE503,W22-15,NA,NA,NA,NA,15,36,2022,67,NA,18S,Water,NA,NA,8.43,388,8.67,12.2,71.7,390,12,390.5,0,3.5,290,83432.5,17.5,1427.5,21.5,8724,329.5,60567.5,733.5,5.87,11.43,284.97,0.83,NA
W22.16_W22.16_NSE711.NSE505,W22-16,NA,NA,NA,NA,16,36,2022,75,NA,18S,Water,NA,NA,8.475,400,9.39,7.6,33,382,14,570.5,43,2,1466,91829.5,14.5,2071.5,NA,9656.5,1907,68433,758,5.52,7.54,361.18,0.92,NA
W22.17_W22.17_NSE711.NSE506,W22-17,NA,NA,NA,NA,17,36,2022,82,NA,18S,Water,NA,NA,8.473,398,9.47,8.7,94.7,476,13,476.5,0,3,334,91714.5,10.5,1555,22,9296,343.5,64434.5,791,12.9,12.33,374.29,1.82,130.7
W22.18_W22.18_NSE711.NSE507,W22-18,NA,NA,NA,NA,18,36,2022,87,NA,18S,Water,NA,NA,8.423,407,9.77,8,35.2,396,13,534,0,2.5,330,93160,13,1618.5,11,9487.5,388.5,67910,771,6.03,10.58,386.16,1.64,171
W22.19_W22.19_NSE711.NSE508,W22-19,NA,NA,NA,NA,19,36,2022,89,NA,18S,Water,NA,NA,8.421,400,9.58,8.4,99.7,388,13,511.5,1,4.5,305.5,92045,11,1601.5,NA,9339,324.5,66574,811.5,5.01,7.33,346.18,1.03,141.3
W22.2_W22.2_NSE707.NSE507,W22-2,NA,NA,NA,NA,2,36,2022,10,NA,18S,Water,NA,NA,8.376,284,9.62,8.2,25.3,367,9,170.5,1.5,1.5,321.5,52059.5,10.5,923.5,12.5,6202,190,47011.5,503.5,,,,,94.2
W22.20_W22.20_NSE711.NSE510,W22-20,NA,NA,NA,NA,20,36,2022,91,NA,18S,Water,NA,NA,8.438,417,10.27,5.4,49.3,390,14.5,548,8.5,4,346.5,95996.5,11,1790,17.5,9853.5,358.5,70073.5,828,5.36,11.4,364.3,0.86,233
W22.21_W22.21_NSE711.NSE511,W22-21,NA,NA,NA,NA,21,36,2022,96,NA,18S,Water,NA,NA,8.231,393,9.35,9.1,401.3,407,13,524.5,0,3.5,337,90484,12.5,1577,23,9280,356.5,64815,723,5.94,16.64,383.66,2.09,194
W22.22_W22.22_NSE714.NSE511,W22-22,NA,NA,NA,NA,22,36,2022,103,NA,18S,Water,NA,NA,8.422,442,10.88,2.7,8,392,15,649,3,3.5,568,104560.5,13,1843,10.5,10386.5,365,74207.5,883.5,5.46,11.59,376.17,1.12,157.3
W22.3_W22.3_NSE707.NSE508,W22-3,NA,NA,NA,NA,3,36,2022,14,NA,18S,Water,NA,NA,8.335,313,10.23,6.8,25.3,367,10.5,206,1.5,1.5,336,61700,10,1026.5,13.5,6982.5,225.5,52179.5,616,,,,,117.3
W22.4_W22.4_NSE707.NSE510,W22-4,NA,NA,NA,NA,4,36,2022,19,NA,18S,Water,NA,NA,8.34,313,10.3,6.8,31.7,377,11,216.5,2.5,2.5,413,62049.5,10.5,1018,17.5,7019,234,52501,579.5,,,,,206.3
W22.5_W22.5_NSE707.NSE511,W22-5,NA,NA,NA,NA,5,36,2022,24,NA,18S,Water,NA,NA,8.437,335,9.92,8.5,29.4,386,11,250,4,2.5,349,68685.5,11.5,1096,13,7581,251,56259.5,649.5,,,,,181.3
W22.6_W22.6_NSE710.NSE502,W22-6,NA,NA,NA,NA,6,36,2022,26,NA,18S,Water,NA,NA,8.444,348,10.45,6.6,14.6,358,11.5,252.5,0,2,352.5,73939,10,1142,9.5,7944.5,239,58839,678.5,,,,,120.3
W22.7_W22.7_NSE710.NSE503,W22-7,NA,NA,NA,NA,7,36,2022,28,NA,18S,Water,NA,NA,8.441,354,10.44,6.7,22.97,352,11,260,2,2,330.5,75226,9.5,1155,9.5,8068,264.5,59797,703,,,,,110.9
W22.8_W22.8_NSE710.NSE505,W22-8,NA,NA,NA,NA,8,36,2022,33,NA,18S,Water,NA,NA,8.456,361,10.08,8,25.4,391,11.5,283.5,3,2,329.5,77138.5,8.5,1192.5,13,8184,246.5,58633.5,656,,,,,102.7
W22.9_W22.9_NSE710.NSE506,W22-9,NA,NA,NA,NA,9,36,2022,38,NA,18S,Water,NA,NA,8.5,360,9.02,11.5,86,572,11,304,3,1,326.5,78153,8.5,1245.5,7,8360,259.5,60985,722,,,,,97.7
W21.1_W21.1_NSE706.NSE502,W21-1,NA,NA,NA,NA,1,36,2021,4,NA,18S,Water,NA,NA,8.507,360,9.93,6.5,8.6,NA,0.011,0.2345,0.0025,0.0015,0.3005,78.6375,NA,1.1085,NA,8.3755,0.2465,61.4535,0.721,3.22,10.71,397.72,2.96,171.67
W21.10_W21.10_NSE707.NSE503,W21-10,NA,NA,NA,NA,10,36,2021,44,NA,18S,Water,NA,NA,8.504,397,10.13,6.2,23,NA,0.0145,0.38,0.002,0.0025,0.335,91.837,NA,1.3575,0.0125,9.179,0.307,67.1795,0.793,4.24,17.96,386.28,1.96,150
W21.11_W21.11_NSE707.NSE505,W21-11,NA,NA,NA,NA,11,36,2021,49,NA,18S,Water,NA,NA,8.423,254,10.26,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.51,33.97,458.42,3.16,667.33
W21.2_W21.2_NSE706.NSE503,W21-2,NA,NA,NA,NA,2,36,2021,8,NA,18S,Water,NA,NA,8.422,367,10.17,6,12.8,NA,0.011,0.25,0.003,0.0015,0.3025,81.1295,NA,1.1455,0.013,8.5265,0.248,62.863,0.739,1.82,14.07,398.22,2.34,143.67
W21.3_W21.3_NSE706.NSE505,W21-3,NA,NA,NA,NA,3,36,2021,11,NA,18S,Water,NA,NA,8.407,373,9.01,10.5,13.8,NA,0.0115,0.269,0.005,0.0015,0.2705,84.5115,NA,1.192,0.0115,8.747,0.27,64.1145,0.755,2.9,16.56,530.56,2.2,184.67
W21.4_W21.4_NSE706.NSE506,W21-4,NA,NA,NA,NA,4,36,2021,16,NA,18S,Water,NA,NA,8.401,380,10.42,5.1,11.8,NA,0.012,0.2935,0.0035,0.0025,0.3185,87.259,NA,1.254,0.0125,8.882,0.2715,65.8985,0.778,3.09,16.85,420.6,2.06,155.67
W21.5_W21.5_NSE706.NSE507,W21-5,NA,NA,NA,NA,5,36,2021,21,NA,18S,Water,NA,NA,8.393,387,9.98,6.9,11.8,NA,0.012,0.319,0.0095,0.0025,0.2845,88.724,NA,1.318,0.011,9.006,0.285,66.896,0.776,4.27,14.28,337.02,2.06,111.33
W21.6_W21.6_NSE706.NSE508,W21-6,NA,NA,NA,NA,6,36,2021,25,NA,18S,Water,NA,NA,8.424,377,NA,7.6,52.6,NA,0.012,0.328,0.0045,0.002,0.3295,85.4915,NA,1.2765,0.011,8.654,0.2845,64.79,0.7685,6.64,17.82,435.03,4.39,223.67
W21.7_W21.7_NSE706.NSE510,W21-7,NA,NA,NA,NA,7,36,2021,30,NA,18S,Water,NA,NA,8.511,392,9.51,8.6,264,NA,0.012,0.3675,0.004,0.002,0.338,99.465,NA,1.214,0.0185,8.6985,0.3535,68.6935,0.8245,5.07,29.05,423.59,3.24,343
W21.8_W21.8_NSE706.NSE511,W21-8,NA,NA,NA,NA,8,36,2021,36,NA,18S,Water,NA,NA,8.495,384,10.68,4.2,NA,NA,0.015,0.3625,0.001,0.0035,0.349,86.7005,NA,1.3165,0.0075,8.7695,0.329,65.42,0.764,3.5,17.48,401.2,5.04,185.33
W21.9_W21.9_NSE707.NSE502,W21-9,NA,NA,NA,NA,9,36,2021,39,NA,18S,Water,NA,NA,8.5,398,10.45,4.7,7,NA,0.015,0.38,0.002,0.0025,0.3455,91.3615,NA,1.358,0.0075,9.0885,0.298,67.271,0.806,3.7,19.29,449.46,2.36,148.33
